type,elems,lat,lon,alt,kjName,knName,enName,amdno,pref
C,01000000,31.746666666666666,130.43833333333333,533,八重山,ヤエヤマ,Yaeyama,88211,
C,11112010,31.668333333333333,130.32833333333335,40,東市来,ヒガシイチキ,Higashi-Ichiki,88261,鹿児島県
C,11112010,31.661666666666665,130.84333333333333,387,牧之原,マキノハラ,Makinohara,88286,鹿児島県
A,11111111,31.555,130.54666666666665,4,鹿児島,カゴシマ,Kagoshima,88317,鹿児島県
C,11112010,31.588333333333335,130.855,360,輝北,キホク,Kihoku,88331,鹿児島県
C,01000000,31.58,131.005,170,大隅,オオスミ,Osumi,88341,
C,11112010,31.415,130.325,9,加世田,カセダ,Kaseda,88371,鹿児島県
C,01000000,31.458333333333332,130.86166666666668,89,吉ケ別府,ヨシガベップ,Yoshigabeppu,88392,
C,11112010,31.47833333333333,131.095,70,志布志,シブシ,Shibushi,88406,鹿児島県
C,11112010,31.386666666666667,130.54,4,喜入,キイレ,Kiire,88432,鹿児島県
C,11112010,31.391666666666666,130.86333333333334,63,鹿屋,カノヤ,Kanoya,88442,鹿児島県
C,11112010,31.34,130.93833333333333,31,肝付前田,キモツキマエダ,Kimotsuki-Maeda,88447,鹿児島県
B,11111011,31.27166666666667,130.29166666666666,30,枕崎,マクラザキ,Makurazaki,88466,鹿児島県
C,11112010,31.25,130.63666666666666,5,指宿,イブスキ,Ibusuki,88486,鹿児島県
C,11112010,31.276666666666667,131.055,8,内之浦,ウチノウラ,Uchinoura,88506,鹿児島県
C,11112010,31.198333333333334,130.84333333333333,182,田代,タシロ,Tashiro,88536,鹿児島県
C,01000000,31.093333333333334,130.69,27,佐多,サタ,Sata,88551,
B,11111011,30.72,130.98166666666665,25,種子島,タネガシマ,Tanegashima Island,88612,鹿児島県
C,11110000,30.605,130.99166666666667,234,中種子,ナカタネ：種子島空港,Nakatane,88621,鹿児島県
C,11112010,30.406666666666666,130.90166666666667,150,上中,カミナカ,Kaminaka,88666,鹿児島県
B,11111011,30.385,130.65833333333333,37,屋久島,ヤクシマ：屋久島空港,Yakushima Island,88686,鹿児島県
C,11112010,30.235,130.555,60,尾之間,オノアイダ,Onoaida,88706,鹿児島県
C,11112010,29.84,129.86666666666667,220,中之島,ナカノシマ,Nakanoshima Island,88736,鹿児島県
C,01000000,29.683333333333334,129.52833333333334,97,平島,タイラジマ,Tairajima Island,88746,
C,01000000,29.61,129.705,111,諏訪之瀬島,スワノセジマ,Suwanosejima Island,88756,
C,01000000,29.225,129.32833333333335,10,小宝島,コダカラジマ,Kodakarajima Island,88776,
C,01000000,29.151666666666667,129.20166666666665,33,宝島,タカラジマ,Takarajima Island,88781,
C,11110000,28.43,129.71166666666667,4,笠利,カサリ：奄美空港,Kasari,88821,鹿児島県
B,11111011,28.378333333333334,129.495,3,名瀬,ナゼ,Naze,88836,鹿児島県
C,11110000,28.32,129.92666666666668,5,喜界島,キカイジマ：喜界空港,Kikaijima Island,88851,鹿児島県
C,11112010,28.143333333333334,129.315,2,古仁屋,コニヤ,Koniya,88901,鹿児島県
C,11110000,27.835,128.88,2,天城,アマギ：徳之島空港,Amagi,88931,鹿児島県
C,11112010,27.676666666666666,128.97333333333333,44,伊仙,イセン,Isen,88956,鹿児島県
B,11111011,27.431666666666665,128.705,27,沖永良部,オキノエラブ：沖永良部空港,Okinoerabu,88971,鹿児島県
C,11110000,27.043333333333333,128.40166666666667,14,与論島,ヨロンジマ：与論空港,Yoronjima Island,88986,鹿児島県
C,11112010,26.948333333333334,127.94,14,伊是名,イゼナ,Izena,91011,沖縄県
C,11112010,26.835,128.27166666666668,232,奥,オク,Oku,91021,沖縄県
C,01000000,26.72833333333333,128.17833333333334,8,国頭,クニガミ,Kunigami,91046,
C,01000000,26.685,127.89833333333333,25,本部,モトブ,Motobu,91066,
C,01000000,26.631666666666668,128.15333333333334,24,東,ヒガシ,Higashi,91081,
C,01000000,26.591666666666665,127.23833333333333,14,粟国,アグニ,Aguni,91096,
B,11111011,26.593333333333334,127.965,6,名護,ナゴ,Nago,91107,沖縄県
C,01000000,26.406666666666666,127.73333333333333,90,読谷,ヨミタン,Yomitan,91121,
C,11110000,26.363333333333333,126.71333333333334,7,北原,キタハラ：久米島空港,Kitahara,91141,沖縄県
B,11111011,26.336666666666666,126.80333333333333,5,久米島,クメジマ,Kumejima Island,91146,沖縄県
C,01000000,26.373333333333335,127.14166666666667,7,渡名喜,トナキ,Tonaki,91151,
C,01000000,26.326666666666668,127.805,86,胡屋,ゴヤ,Goya,91161,
C,11112010,26.363333333333333,127.97166666666666,100,宮城島,ミヤギジマ,Miyagijima Island,91166,沖縄県
C,11112010,26.21,127.36333333333333,220,渡嘉敷,トカシキ,Tokashiki,91181,沖縄県
A,11111011,26.206666666666667,127.68666666666667,28,那覇,ナハ,Naha,91197,沖縄県
C,11110000,26.19333333333333,127.63833333333334,3,安次嶺,アシミネ：那覇空港,Ashimine,91236,沖縄県
C,11112010,26.153333333333332,127.765,186,糸数,イトカズ,Itokazu,91241,沖縄県
C,11110000,25.943333333333335,131.32666666666665,22,北大東,キタダイトウ：北大東空港,Kita-Daito,92006,沖縄県
A,11111011,25.828333333333333,131.22833333333332,15,南大東,ミナミダイトウ,Minami-Daito,92011,沖縄県
C,11110000,25.846666666666668,131.26333333333332,48,旧東,キュウトウ：南大東空港,Kyuto,92012,沖縄県
C,11110000,24.826666666666668,125.14333333333333,8,下地島,シモジシマ：下地島空港,Shimojishima Island,93012,沖縄県
A,11111011,24.793333333333333,125.27833333333334,39,宮古島,ミヤコジマ,Miyakojima Island,93041,沖縄県
C,11110000,24.781666666666666,125.295,43,鏡原,カガミハラ：宮古空港,Kagamihara,93042,沖縄県
C,01000000,24.743333333333332,125.41,55,城辺,グスクベ,Gusukube,93051,
C,11110000,24.653333333333332,124.675,10,仲筋,ナカスジ：多良間空港,Nakasuji,93062,沖縄県
C,11112010,24.506666666666668,124.28,11,伊原間,イバルマ,Ibaruma,94001,沖縄県
C,11110000,24.466666666666665,122.97833333333334,15,所野,トコロノ：与那国空港,Tokorono,94011,沖縄県
B,11111011,24.466666666666665,123.01,30,与那国島,ヨナグニジマ,Yonagunijima Island,94017,沖縄県
C,01000000,24.466666666666665,124.14,7,川平,カビラ,Kabira,94036,
B,11111011,24.426666666666666,123.765,10,西表島,イリオモテジマ,Iriomotejima Island,94062,沖縄県
A,11111011,24.336666666666666,124.16333333333333,6,石垣島,イシガキジマ,Ishigakijima Island,94081,沖縄県
C,11110000,24.395,124.245,31,盛山,モリヤマ：新石垣空港,Moriyama,94086,沖縄県
C,11112010,24.265,123.87166666666667,33,大原,オオハラ,Ohara,94101,沖縄県
C,11112010,24.055,123.76666666666667,38,波照間,ハテルマ,Hateruma,94116,沖縄県
